id,name,category,x,y,visitorReviewCount,visitorReviewScore,searchName
1338827222,몽상갤러리카페,"카페,디저트",127.16864,37.545784,46,-1.0,카페 몽상갤러리
1129456112,카페필로,카페,127.13968,37.596928,110,4.54,카페필로
1453154537,두콩커피,"카페,디저트",126.93072,37.518833,21,-1.0,두콩커피
1480749461,가는김에,"카페,디저트",127.07723,37.627197,-1,-1.0,가는김에
1551741323,오이나 플라워 앤 커피바,"꽃집,꽃배달",127.12247,37.493355,121,4.76,오이나플라워앤커피바
1340327527,카페아무개,"카페,디저트",127.14332,37.480293,20,4.93,카페 아무개
-2,-2,-2,-2.0,-2.0,-2,-2.0,키즈카페넬
1058060364,더벤티 개봉점,카페,126.85577,37.491272,297,-1.0,더벤티 개봉점
1541352775,커피수,카페,126.90781,37.585037,13,-1.0,커피수
38722426,모이커피클래식,"카페,디저트",127.03331,37.287083,486,4.41,커피모이
1183998911,빈키스커피 중계은행사거리점,"카페,디저트",127.07639,37.6485,212,-1.0,빈키스커피 중계은행사거리점
1394051331,소아베커피 에스프레소바,카페,127.04126,37.46945,83,-1.0,소아베커피
1818641208,홍콩다방 왕십리센트라스점,"카페,디저트",127.02531,37.56531,72,-1.0,홍콩다방왕십리센트라스점
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 구로고척점
1916597325,바이앤드커피,"카페,디저트",126.91999,37.549988,265,-1.0,바이앤드커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,딸기향커피
1713431080,컴포즈커피 강동둔촌동역점,카페,127.13574,37.528942,273,-1.0,컴포즈커피 둔촌동역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,아리랑커피맥주
1240619626,카페오니,"카페,디저트",126.835686,37.545498,118,4.65,카페오니
1206247365,달리는커피 구파발역점,카페,126.91776,37.63522,93,4.91,달리는커피 구파발역점
1933942695,컴포즈커피 신월사거리점,카페,126.828186,37.535156,225,4.7,컴포즈커피 신월사거리점
1074760130,퐁당커피,"카페,디저트",127.13231,37.52966,80,-1.0,퐁당커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 양천구청점
1158946184,Modern Cafe,"카페,디저트",127.06456,37.56913,15,4.75,모던카페
1251828888,에이스커피숍,카페,128.26155,35.319317,-1,-1.0,에이스커피숍
1885240004,커피홀릭,카페,127.060295,37.26186,22,-1.0,커피홀릭
-2,-2,-2,-2.0,-2.0,-2,-2.0,고위드펫
1339785583,카페 피에노,"카페,디저트",126.95738,37.557827,78,-1.0,카페 피에노
823196624,엠에스씨커피,카페,127.12067,37.507126,53,4.5,엠에스씨커피
1423451772,어거스트커피,"카페,디저트",126.92021,37.530052,13,-1.0,어거스트커피
1105620276,컴포즈커피 위례포레샤인점,카페,127.148895,37.48702,135,-1.0,컴포즈커피 위례포레샤인점
1873673232,커피유,카페,126.79479,37.43166,63,4.44,커피유
-2,-2,-2,-2.0,-2.0,-2,-2.0,그루밍댕이
-2,-2,-2,-2.0,-2.0,-2,-2.0,리베스트프랜드펫
35307768,사단법인 액츠29,"기부,모금단체",126.93776,37.55426,-1,-1.0,액츠커피
1664154056,소마드로잉카페 명동점,테마카페,126.98333,37.564537,89,4.9,소마드로잉카페 명동점
1315112079,우주라이크커피 광흥창역점,카페,126.93238,37.545692,56,4.13,우주라이크커피 광흥창역점
1205513039,빽다방 마곡역류마타워점,테이크아웃커피,126.82556,37.55945,400,4.58,빽다방 마곡역류마타워점
1658763106,커밍위드커피 2호직영점,"카페,디저트",127.08048,37.61356,21,5.0,커밍위드커피
1046436141,컴포즈커피 목동깨비시장점,카페,126.86407,37.548775,684,4.29,컴포즈커피 목동깨비시장점
1141966259,하이오커피 신정역점,"카페,디저트",126.859,37.525185,173,-1.0,하이 오커피신정역점
1281964601,24시 무인카페 마포도화점,"카페,디저트",126.947136,37.536674,2,-1.0,24시무인카페 마포도화점
1623948890,타이거커피,카페,127.10094,37.517494,137,4.29,타이거커피
1735853116,카페반월,"카페,디저트",127.05512,37.22555,441,4.58,카페반월
1111918658,카페 도로로,"카페,디저트",126.98383,37.482933,26,4.83,카페 도로로
1728281798,돌마리커피,카페,127.09869,37.499485,124,4.88,돌마리커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,올어바웃커피랩
1769617998,유에이커피,"카페,디저트",127.122025,37.51009,115,4.57,유에이커피UEICOFFEE
1795957340,포트레커피,카페,126.995155,37.481358,30,-1.0,포트레커피
1829004664,커피를담다,"카페,디저트",126.852394,37.48626,18,-1.0,커피를담다
1106522237,브레댄코 지축점,베이커리,126.91349,37.65251,-1,-1.0,브레댄코
1744334389,볼랫,"카페,디저트",127.05618,37.56515,71,4.78,볼랫
1692271013,카페앙코,"카페,디저트",127.02624,37.551693,16,4.95,카페앙코
1731623142,컴포즈커피 화양사거리점,카페,127.06582,37.54743,481,-1.0,컴포즈커피 화양사거리점
1027955527,타미띠에커피 홍성점,카페,126.654945,36.59554,39,4.71,아미띠에
1177865128,유이커피호프,"맥주,호프",126.82831,37.535217,-1,-1.0,유이커피호프
1820824898,위아커피컴퍼니,"카페,디저트",127.110115,37.55087,95,-1.0,위아커피컴퍼니
-2,-2,-2,-2.0,-2.0,-2,-2.0,오아시스커피컴퍼니
1407328761,포트캔커피 서초교대점,"카페,디저트",127.01696,37.49189,79,4.82,포트캔커피 서초교대점
1249339546,카페051 서울미아역점,카페,127.025276,37.626827,117,4.79,카페 051서울미아역점
412859547,민카페,"카페,디저트",126.852684,37.468864,216,4.45,민카페
1512650391,메가커피 망원망리단길점,카페,126.90658,37.552742,576,4.39,메가엠지씨커피망원망리단길점
1247704948,카페아에 화곡점,"카페,디저트",126.84679,37.53006,52,4.75,카페 아에화곡점
1135759990,펀,종합도소매,126.83279,37.633583,2,-1.0,펀
1260587400,고마워펫,공방,126.75073,37.486206,-1,-1.0,고마워펫
-2,-2,-2,-2.0,-2.0,-2,-2.0,푸푸커피 홍대점
1699041110,아재커피 삼청점,"카페,디저트",126.984245,37.57652,189,-1.0,아재커피 삼청점
1360650641,포트캔커피 응암역점,"카페,디저트",126.920074,37.598907,319,3.98,포트캔커피 응암역점
1589596344,씨디,기업,129.07,35.203392,-1,-1.0,씨디
-2,-2,-2,-2.0,-2.0,-2,-2.0,먼슬리커피
1950973675,킁킁커피 목동1호점,"카페,디저트",126.86413,37.535595,208,-1.0,킁킁커피 목동1호점
1445991781,루바토,"카페,디저트",126.96613,37.24603,66,-1.0,루바토
1568871965,니어커피컴퍼니,"차,커피",126.89729,37.45998,12,-1.0,니어커피컴퍼니
-2,-2,-2,-2.0,-2.0,-2,-2.0,현:玄
1472264664,oy coffee,카페,127.031906,37.58509,72,4.84,오와이커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,버터풀앤클리멀러스리저브
1067348577,아토커피,"카페,디저트",126.76888,37.660362,256,4.98,아토커피
1788023512,카페 곰곰,"카페,디저트",126.873085,37.549633,57,-1.0,카페곰곰
1594066894,멍멍옷,애견의류,126.86408,37.546516,-1,-1.0,멍멍옷
1140880595,씨유그릭,"카페,디저트",126.94585,37.558823,369,4.64,씨유그릭
1131212532,프룻티,"카페,디저트",127.298035,36.602898,19,4.79,프룻티
1098120032,기그커피랩,"카페,디저트",127.12987,37.49469,46,-1.0,기그커피랩
1024613014,아펜즈커피 서초교대점,카페,127.013695,37.492466,311,4.53,아펜즈커피 서초교대점
1500546415,고소고소,카페,126.959785,37.559383,11,-1.0,고소고소
1684789285,신비한타로,"운세,사주",128.70963,35.84374,3,-1.0,신비한타로
-2,-2,-2,-2.0,-2.0,-2,-2.0,"이공대찌개집,카페엘리"
1907543154,헤비커피드링커 마포구청점,"카페,디저트",126.9032,37.56626,187,4.5,헤비커피드링커 마포구청점
1671905825,컴포즈커피 방학선덕점,카페,127.02779,37.65613,381,4.38,컴포즈커피 방학선덕점
1255329598,리엠커피,카페,126.99686,37.53093,16,-1.0,리엠커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피사피엔스가산W점
1646155328,카페 세상의 모든 스터디,스터디카페,127.03003,37.49976,35,-1.0,카페 세상의모든스터디
1468507114,북촌다방,"카페,디저트",126.982254,37.579205,270,4.31,북촌다방
1293460224,커스텀커피 강동암사점,카페,127.14035,37.555252,76,4.71,커스텀커피 강동암사점
1315648119,카페담소,"카페,디저트",126.86093,37.51503,77,4.48,카페담소
1747588671,플러스82커피 홍대점,"카페,디저트",126.92079,37.553196,24,-1.0,플러스82커피 홍대점
1249942303,크로플각,"카페,디저트",127.05825,37.675026,123,-1.0,크로플각
1551937443,에스엠커피숍,"카페,디저트",126.851494,37.56385,3,-1.0,에스엠커피숍
-2,-2,-2,-2.0,-2.0,-2,-2.0,무인카페오아시스
1488459177,이레Coffee,카페,126.968636,37.539474,6,-1.0,이레Coffee
1998667421,메가커피 강서등촌점,카페,126.86589,37.551975,687,4.13,메가엠지씨커피 강서등촌점
1946331922,다이렉트커피,카페,127.0971,37.6034,64,4.53,다이렉트커피
1682517458,도지커피,"카페,디저트",126.85696,35.11913,256,4.41,도지커피
1425171597,컴포즈커피 방이미성점,카페,127.12087,37.506313,189,4.61,컴포즈커피 방이미성점
37333250,산아래,한정식,127.1325,37.66273,1429,4.18,산아래
1959321637,고품격커피공장 서일점,카페,127.02144,37.485653,164,4.77,고품격커피공장 서일점
1703429734,아띠커피,카페,127.05855,37.565933,159,-1.0,아띠커피
1946578206,에그카페24 갈현점,카페,126.913704,37.615788,1,-1.0,카페에그
1484568483,컴포즈커피 강남자곡점,카페,127.10396,37.47446,311,4.59,컴포즈커피 강남자곡점
1227071722,포뮬라,"카페,디저트",126.98783,37.543114,3,-1.0,포뮬라커피
1764552408,커피볶는꾼,"카페,디저트",127.08608,37.5952,96,4.72,커피볶는꾼 상봉역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 구일역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,갤러리카페소선재
1572752658,써니카페엔바,장소대여,127.05357,37.592045,2,-1.0,써니카페엔바
1272335369,카페토브,브런치,126.972374,37.405407,196,4.47,카페토브
1708552641,텐퍼센트커피 가산w센터점,카페,126.880394,37.481426,408,4.48,텐퍼센트커피가산W센터점
1538929484,퍼플마녀,"카페,디저트",127.015274,37.488453,27,-1.0,퍼플마녀
1063312626,제주시성수동,카페,127.05624,37.539925,177,-1.0,제주시성수동
1853843913,모리화,중식당,126.943695,37.374046,154,4.74,모리화
1837318173,스콘놀이터,"카페,디저트",127.127014,37.55134,28,4.92,스콘놀이터
-2,-2,-2,-2.0,-2.0,-2,-2.0,궤로
1139473093,튀튀쿠키,베이커리,126.96887,37.580242,113,4.91,튀튀쿠키
1139834101,테일러,남성의류,126.83773,37.31712,16,4.63,테일러
1841554243,카페 언덕길,"카페,디저트",127.05424,37.62392,14,-1.0,카페 언덕길
1725379755,세상의커피,카페,126.90803,37.491615,149,4.5,봉스세상의커피
1921000363,세이레스,"카페,디저트",127.05038,37.51116,44,4.64,세이레스커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,봉에프엔비 상봉점
1179477869,타코다방,"카페,디저트",127.051445,37.650284,45,4.69,타코다방
1641297809,봄길,서점,126.52779,37.722164,4,-1.0,봄길
1032531282,단미,"카페,디저트",127.31061,37.364307,440,4.14,단미
1293417575,소원나무타로까페,사주카페,126.95244,37.55741,3,-1.0,소원나무타로까페
18499965,갈채,단란주점,126.879036,37.48043,2,-1.0,갈채
1909555263,삼키로,양식,127.07601,37.649113,17,3.0,삼키로
-2,-2,-2,-2.0,-2.0,-2,-2.0,때가이르매강남구청
1346468526,디저트카페제이,"카페,디저트",127.017426,37.631027,45,4.36,디저트카페제이
1487362172,아꽁뜨,"카페,디저트",126.926384,37.564453,171,4.68,아꽁뜨
1378935633,카페블레싱,"카페,디저트",126.96985,37.60694,81,4.3,카페 블레싱
13093133,기욤 청담점,베이커리,127.04095,37.52435,924,4.35,마카롱
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 개봉푸르지오점
1801528315,아이아오,"카페,디저트",127.12924,37.535637,91,4.7,아이아오
1981871456,오솜도솜,"카페,디저트",127.016304,37.54211,57,4.74,오솜도솜
37244288,코르키코르키랩,바(BAR),126.98036,37.5464,29,4.44,코르키
1226146147,스윗달래빗,"카페,디저트",127.12796,37.506844,1,-1.0,스윗달래빗
37566976,연나루,카페,128.11258,35.165134,31,-1.0,7080커피호프
1461330326,카페브이,"카페,디저트",128.43358,36.092663,22,-1.0,카페브이
1199156389,카페게이트 강서한강자이점,카페,126.84769,37.565414,71,-1.0,카페게이트 강서한강자이점
1818853219,페블스,카페,126.92137,37.560898,100,-1.0,페블스
1982462976,스윗플로어,"카페,디저트",127.01546,37.656235,3,-1.0,스윗플로어
1731824552,카우치,"카페,디저트",126.95276,37.39024,22,-1.0,카우치
1759613973,슬쩍,"카페,디저트",127.08243,37.567062,121,4.85,슬쩍
1162336902,쓰리닷츠,"카페,디저트",127.04158,37.56317,79,4.89,쓰리닷츠
1886357665,너에게로또,"카페,디저트",127.08123,37.59982,49,4.46,너에게로또
1872521162,인카페,카페,127.07482,37.22178,175,4.52,인카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피사피엔스신도림푸르지오2차점
1029162472,에어리가든,"카페,디저트",126.849045,37.531013,84,4.86,에어리가든
1066951526,다님길,요리주점,127.02364,37.509113,67,-1.0,다님길
1198079077,꾹,"카페,디저트",126.988365,37.5352,34,4.75,꾹
19978750,파리바게뜨 은평행복점,베이커리,126.91788,37.594055,1748,4.25,행복카페
1576268170,카페 딜쿠샤,"카페,디저트",126.96378,37.573544,113,4.8,카페 딜쿠샤
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페 라온프라이빗북
1427717883,에싯커피,"카페,디저트",127.13339,37.52573,84,-1.0,에싯
13322853,벨라빈스 남부터미널점,카페,127.01439,37.486332,217,4.33,벨라빈스
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페 생기쑥뜸방힐링
738119068,소담소담,샤브샤브,126.84417,37.495903,270,4.56,소담소담
1053377964,에트나,"카페,디저트",126.904495,37.53284,99,4.41,에트나
1775064394,류애비뉴 본점,베이커리,127.04015,37.50587,33,4.65,류애비뉴 본점
1638134627,보은하다,카페,126.88948,37.51059,147,4.36,보은하다
1809491404,댕스타,-1,128.67104,35.15159,-1,-1.0,댕스타
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 배봉사거리점
1420134477,커피 바리아르,카페,126.85029,37.54969,75,-1.0,커피바리아르
1328459749,연경당,"카페,디저트",126.98252,37.58505,277,4.98,연경당
1168020881,분카샤 롯데월드몰점,"카페,디저트",127.10491,37.514004,340,4.41,분카샤롯데월드몰점
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피잠실새내역점
36663516,씨앤미의원 구미점,피부과,128.3318,36.128895,357,-1.0,83˚C
1294640705,빽다방 삼양동사거리점,테이크아웃커피,127.021065,37.61894,384,4.53,빽다방 삼양사거리점
1156662928,바하마스,"카페,디저트",127.14006,37.534798,174,4.7,바하마스
1329007285,컴포즈커피 남성역점,카페,126.97237,37.48434,508,4.69,컴포즈커피 남성역점
1450415022,샐몬 무쌉,태국음식,126.98782,37.543182,7,-1.0,샐몬무쌉
1865576550,카페 달다움,"카페,디저트",127.0352,37.511703,69,4.98,카페 달다움
1874381027,달미,"떡,한과",126.86827,37.509666,9,-1.0,달미
1374852041,카페차이 장위뉴타운점,차,127.046326,37.61844,312,-1.0,카페 차이장위뉴타운점
1800718423,디저트공방 살구,"제과,제빵",126.920555,37.545357,2,-1.0,디저트공방살구
1723575413,카페65,빙수,126.8097,37.56059,9,-1.0,카페65
-2,-2,-2,-2.0,-2.0,-2,-2.0,와일드월커피바
1398373120,아이캔커피 용산점,카페,126.95875,37.53851,32,-1.0,아이캔커피 용산점
1672623556,카페 이엘,"카페,디저트",126.924934,37.57631,98,-1.0,카페이엘
1303966200,붕어앤호두커피,"카페,디저트",127.09247,37.551544,33,-1.0,붕어앤호두커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피나인익스프레스다동
1214667989,비탈에선 커피,"카페,디저트",126.92317,37.59183,27,-1.0,비탈에선커피
1077902473,카페 마가렛,"카페,디저트",126.79895,37.46982,207,4.58,카페 마가렛
1589734072,컨테이너커피,음료제조,127.01967,37.56347,30,-1.0,컨테이너커피
1179434404,컴포즈커피 천호초교점,카페,127.13525,37.548077,133,-1.0,컴포즈커피 천호초교점
1700163929,커피인류 강남구청점,카페,127.04259,37.516514,64,-1.0,커피인류 강남구청점
1323931729,올댓커피 더현대서울점,카페,126.92846,37.526005,249,-1.0,더현대서울올댓커피
1347732107,홍 카페,"카페,디저트",127.094345,37.539146,43,-1.0,홍카페
200872182,대즐링,"카페,디저트",127.03351,37.586853,166,-1.0,카페 대즐링
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가지엠씨커피 명동중앙우체국점
1053852136,커피더빅,"카페,디저트",127.004585,37.533257,34,4.38,커피더빅
1604633855,카페 스팟,"카페,디저트",126.9294,37.55667,32,-1.0,카페스팟
1023461165,펫라이프,애견용품,126.722565,37.4373,9,-1.0,펫라이프
31654783,데일리커피,카페,127.28755,37.38975,217,4.43,데일리커피
1676933521,커피에반하다 돌곶이역점 스마트 무인카페,카페,127.05767,37.60999,336,-1.0,커피에반하다 돌곶이역점
1130567017,커피에반하다 건대후문점,카페,127.07644,37.54594,-1,-1.0,커피에반하다 구의역점
1872617092,카페이즈,"카페,디저트",126.647835,37.391186,39,4.48,카페이즈
1102592920,호말커피,"카페,디저트",127.04022,37.55873,216,-1.0,호말커피
1053442348,스몰굿커피 을지로점,카페,126.981964,37.566948,183,-1.0,스몰굿커피
1947346165,메가커피 공릉중앙점,카페,127.07912,37.622463,524,-1.0,메가엠지씨커피 공릉중앙점
1966963270,리사르커피 을지로,"커피가공,제조",126.99874,37.56506,1,-1.0,리사르커피을지로
1833166364,카페베네 을지로PJ호텔점,카페,126.995575,37.56505,311,-1.0,카페베네 을지로PJ호텔점
-2,-2,-2,-2.0,-2.0,-2,-2.0,텐퍼센트스페셜티커피 화곡역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,삐롱커피
1575625460,커피나루,"카페,디저트",126.927505,37.561832,31,-1.0,커피나루
1511627831,매머드익스프레스 경희궁자이점,카페,126.96575,37.567886,261,-1.0,매머드익스프레스경희궁 자이점
1326819730,24시무인카페아이스크림 구로고척점,"카페,디저트",126.86559,37.503963,14,-1.0,24시무인카페아이스크림 구로고척점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페 펀스튜디오보드
1551847347,만랩커피 신림별빛거리점,테이크아웃커피,126.92667,37.4858,245,-1.0,만랩커피신림별빛거리점
1388072375,아이캔커피 마곡점,카페,126.841934,37.5592,137,-1.0,아이캔커피 마곡점
1643031984,컴포즈커피 난곡우체국사거리점,카페,126.91565,37.47763,191,-1.0,컴포즈커피 난곡우체국사거리점
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피은평 대림시장점
1280648332,영다방 혜화명륜점,"카페,디저트",126.9983,37.58338,39,-1.0,영다방혜화 명륜점
1104359465,아재커피 세종대로점,카페,126.97588,37.56912,274,-1.0,아재커피세종대로점
1043441333,이아컵케이크,베이커리,127.03954,37.514263,3,-1.0,이아컵케이크
1493938121,커피디지 구산2점,"카페,디저트",126.908936,37.605377,98,-1.0,커피디지구산2점
-2,-2,-2,-2.0,-2.0,-2,-2.0,아보타로
-2,-2,-2,-2.0,-2.0,-2,-2.0,컴포즈커피 강남역센트럴애비뉴점
1206247365,달리는커피 구파발역점,카페,126.91776,37.63522,93,4.91,달리는커피
1303128017,애즈웰커피,"카페,디저트",127.04813,37.538826,1,-1.0,애즈웰커피
1169388311,텐퍼센트커피 공덕점,카페,126.94856,37.545246,137,-1.0,텐퍼센트커피 공덕점
1903041473,왓츠업,아시아음식,126.98937,37.575993,237,-1.0,왓츠업
1665885042,마우나커피,"카페,디저트",126.92145,37.505795,37,-1.0,마우나커피
1795412749,포니커피,카페,126.91948,37.58984,76,-1.0,포니커피
1732135703,이디야커피 창동대우점,카페,127.03874,37.64345,200,-1.0,이디야커피 창동대우점
1715541421,컴포즈커피 송파오금점,카페,127.13886,37.502563,89,-1.0,컴포즈커피 송파오금점
1873092944,테라조커피,"카페,디저트",126.96785,37.52577,36,-1.0,테라조커피
1745077722,잎새달,카페,126.84319,37.623764,37,-1.0,잎새커피
1662398805,수커피호프,"맥주,호프",126.90367,37.49302,3,-1.0,수커피호프
1212907665,디카페,"카페,디저트",127.09653,37.589203,53,4.48,디카페
1047363501,디저트라팡,"카페,디저트",126.91799,37.554558,30,-1.0,라팡 디저트
1812346245,컴포즈커피 구파발역점,카페,126.91858,37.63439,818,4.42,컴포즈커피
1311192596,빽다방 연희삼거리점,테이크아웃커피,126.93224,37.568226,67,4.5,빽다방 연희삼거리점
1217679584,빽다방 양평중흥S클래스점,테이크아웃커피,126.88594,37.523674,399,-1.0,빽다방 양평중흥S클래스점
1883590345,메가커피 마포도화점,카페,126.94757,37.538647,512,-1.0,메가엠지씨커피 마포도화점
1703365411,쑤우커피,"커피가공,제조",127.02449,37.625244,-1,-1.0,쑤우커피
1490940291,컴포즈커피 시흥현대시장점,카페,126.90521,37.459553,81,-1.0,컴포즈커피 시흥현대시장점
1161891022,더머커피,"카페,디저트",126.92766,37.497574,149,-1.0,더머커피
1628249286,컴포즈커피 코엑스사거리점,카페,127.06108,37.515045,45,-1.0,컴포즈커피 코엑스사거리점
1148255137,컴포즈커피 마포성산시영점,카페,126.90504,37.569447,428,-1.0,컴포즈커피 마포성산시영점
1059801096,포슬린카페이룸,카페,126.99505,37.50548,47,-1.0,포슬린카페이룸
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페 수무인
1285696312,0125커피바,"카페,디저트",126.94897,37.600243,56,-1.0,0125커피바
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피논골사거리점
1567502918,금커피별빙수 상봉역점,"카페,디저트",127.09443,37.598377,2,-1.0,금커피별빙수 상봉역점
1528189743,빽다방 쌍문세라믹점,테이크아웃커피,127.03524,37.65924,890,-1.0,빽다방 쌍문세라믹점
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피&왕호두과자
-2,-2,-2,-2.0,-2.0,-2,-2.0,사이커피로스터스
1070768792,24시 무인카페 만월경 길동점,"카페,디저트",127.14749,37.537086,-1,-1.0,24시무인카페만월경 길동점
1582545716,디폴트커피 여의도점,카페,126.92102,37.528793,193,4.35,디폴트커피
1597337498,청년다방 봉천현대점,분식,126.94677,37.48589,108,-1.0,청년다방 봉천현대점
1002823646,퀸타로사주,"운세,사주",127.03839,37.52679,2,-1.0,퀸타로사주
1720236201,감성커피 수유역점,"카페,디저트",127.02611,37.64032,78,-1.0,감성커피 수유역점
1105191554,희서커피,"카페,디저트",127.03133,37.67779,94,-1.0,희서커피
1219663092,커피크루,카페,127.0414,37.65439,31,3.8,커피크루
1151256696,커피사피엔스 선유도 투웨니퍼스트밸리점,카페,126.89033,37.539215,345,-1.0,커피사피엔스선유도투웨니퍼스트밸리
1102941783,쏘티커피,"카페,디저트",126.93204,37.509357,31,-1.0,쏘티커피
1037084468,우연히 만난 하루,"카페,디저트",126.948494,37.48898,-1,-1.0,우연히만난하루
1127852347,빽다방 개봉역북부점,테이크아웃커피,126.85902,37.495045,358,-1.0,빽다방 개봉역북부점
1948318184,펑키 보드게임카페,보드카페,126.91919,37.619595,-2,-2.0,보드카페
1593943187,클릭무인카페,"카페,디저트",126.94895,37.484608,-1,-1.0,카페 클릭무인
1040663012,데이롱 카페 상암월드컵파크점,"카페,디저트",126.881454,37.5861,5,-1.0,카페 데이롱
1179932488,맹꽁커피 싸이클프로웍스,테이크아웃커피,126.904755,37.49568,22,-1.0,맹꽁커피
1211636799,태산커피,카페,126.827736,37.558956,142,4.35,태산커피
1420129178,오히커피,"카페,디저트",127.04069,37.494743,43,-1.0,오히커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피신림역사거리점
1091702198,앳더코너,"맥주,호프",126.9856,37.476887,23,4.62,앳더코너
13560825,뮤직라임,라이브카페,126.919235,37.623962,3,-1.0,뮤직카페
1146057389,커피엔드케이스,"카페,디저트",127.04111,37.66999,21,-1.0,커피엔드케이스
1140025414,슈슈커피,"카페,디저트",126.85891,37.527298,46,-1.0,슈슈커피
1620686515,빽다방 보광점,테이크아웃커피,126.99884,37.5282,279,-1.0,빽다방 보광점
1684511823,메가커피 신응암시장점,카페,126.91786,37.593784,1439,4.42,메가엠지씨커피 은평역촌점
1505831573,카페마임,"카페,디저트",126.89194,37.48759,5,-1.0,카페마임
-2,-2,-2,-2.0,-2.0,-2,-2.0,은하수커피연구소
19978750,파리바게뜨 은평행복점,베이커리,126.91788,37.594055,1748,4.25,행복카페
1024767330,메가커피 잠실나루역점,카페,127.10444,37.520897,33,-1.0,메가엠지씨커피송파나루역점
1210259136,17.3카페,"카페,디저트",126.93572,37.473858,36,-1.0,카페 17.3
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 명지전문대점
1516707729,펠롱커피,"카페,디저트",127.011444,37.55729,277,4.57,펠롱커피
1981199961,보통커피,"카페,디저트",127.01781,37.48473,18,-1.0,보통커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,멍하고노냥
-2,-2,-2,-2.0,-2.0,-2,-2.0,난우카페
1171303108,카페 엘라테라스,"카페,디저트",127.03759,37.60556,18,-1.0,카페 엘라테라스
-2,-2,-2,-2.0,-2.0,-2,-2.0,빽커피호프
1948318184,펑키 보드게임카페,보드카페,126.91919,37.619595,-2,-2.0,보드카페
1763095617,홍여사,"맥주,호프",127.211334,37.687687,1,-1.0,홍카페&포차
1605595871,달꽃다방 천호점,"카페,디저트",127.13201,37.537453,122,-1.0,달꽃다방 천호점
1517580332,달리는커피 강북구청점,카페,127.022575,37.64226,29,-1.0,달리는커피 강북구청점
1556908389,커피에꽃을담다 서울식물원점,"카페,디저트",126.83284,37.572243,95,-1.0,커피에꽃을담다
1231851693,카페더코너,"카페,디저트",126.94085,37.548187,1,-1.0,카페 더코너
1450403658,슬로프커피,카페,126.86187,37.556133,72,-1.0,슬로프커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,펫디투디
1144340225,컴포즈커피 남구로점,카페,126.89028,37.488514,466,-1.0,컴포즈커피 남구로점
1774453866,피에스타7 커피 남성점,"카페,디저트",126.97335,37.482563,273,-1.0,피에스타7커피 남성점
1915921094,오뉴커피,"카페,디저트",127.055405,37.508137,204,-1.0,오뉴커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 정릉뉴타운점
1915610438,터치카페 은평구청점,"카페,디저트",126.92573,37.600292,3,-1.0,터치라떼
17977928,이화다방,다방,127.01607,37.571125,1,-1.0,이화다방
1406131852,우주곰커피 서울시청점,"카페,디저트",126.97682,37.562866,162,4.63,우주곰커피
1788361957,아이스엔디저트,가공식품,126.907,37.495502,81,-1.0,아이스엔디저트
1262643697,마실커피,카페,127.098465,37.323723,151,4.4,마실커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,텐텐펫
36952173,스타벅스 구파발역점,카페,126.918785,37.634377,4330,4.5,커피_#샵
1392541207,커피파더,"수리,AS",126.95642,37.562912,1,-1.0,커피파더
1762523227,요거베리,-1,127.12095,37.32878,-1,-1.0,요거베리
1368786423,날쌘카페 수유점,"다이어트,샐러드",127.03079,37.637592,30,-1.0,날쌘카페 수유점
1317507247,기원당소원,"운세,사주",126.999275,37.52559,-1,-1.0,기원당소원
-2,-2,-2,-2.0,-2.0,-2,-2.0,행복한단백질행단
-2,-2,-2,-2.0,-2.0,-2,-2.0,땡스오트테라스
