상호명,지점명,상권업종소분류명,지번주소,도로명주소,경도,위도,상호지점명,id,name,category,visitorReviewCount,visitorReviewScore
카페인싸,,커피전문점/카페/다방,서울특별시 강서구 화곡동 960-1,서울특별시 강서구 까치산로20가길 22,126.851961946632,37.5486968901032,카페인싸,1198107305,카페인싸,"카페,디저트",17,5.0
카페,르꽁뜨,커피전문점/카페/다방,서울특별시 종로구 원서동 85,서울특별시 종로구 창덕궁길 93,126.989253090919,37.5817137176246,카페 르꽁뜨,1506190795,카페 르꽁뜨,"카페,디저트",209,4.83
야베스요거,,커피전문점/카페/다방,서울특별시 강동구 길동 363-5,서울특별시 강동구 양재대로116길 43,127.14284652392,37.5382637537352,야베스요거,1462417197,야베스요거,"카페,디저트",132,4.88
더치앤빈,역삼동점,커피전문점/카페/다방,서울특별시 강남구 역삼동 733,서울특별시 강남구 논현로76길 12,127.039987054921,37.4969519867132,더치앤빈 역삼동점,1938102290,더치앤빈 역삼동점,카페,344,4.31
테피,,커피전문점/카페/다방,서울특별시 송파구 오금동 25-7,서울특별시 송파구 마천로11길 3,127.131243194844,37.5064977483199,테피,1861832984,테피,"카페,디저트",60,4.87
데니스,크로플팩토리,커피전문점/카페/다방,서울특별시 은평구 응암동 93-8,서울특별시 은평구 백련산로14길 1,126.927229831726,37.6007908485878,데니스 크로플팩토리,1477263336,데니스 크로플 팩토리,"카페,디저트",6,평점없음
코테슬로,,커피전문점/카페/다방,서울특별시 마포구 상암동 2-141,서울특별시 마포구 월드컵북로42다길 32,126.896708939702,37.5762987370613,코테슬로,1911299295,코테슬로,"카페,디저트",86,4.64
커스버트케이크,,커피전문점/카페/다방,서울특별시 중랑구 망우동 357-30,서울특별시 중랑구 용마산로 560,127.100689620619,37.6009786367596,커스버트케이크,1263925128,커스버트 케이크,케이크전문,156,평점없음
도화동베이글,,커피전문점/카페/다방,서울특별시 마포구 도화동 563,서울특별시 마포구 마포대로 68,126.949141101662,37.5413212094625,도화동베이글,1026581844,도화동베이글,"카페,디저트",60,4.65
뵈르마지,,커피전문점/카페/다방,서울특별시 동대문구 휘경동 336-9,서울특별시 동대문구 이문로 4,127.054122175641,37.5884144925045,뵈르마지,1020516180,뵈르마지,"카페,디저트",135,4.96
샌드뱅크,,커피전문점/카페/다방,서울특별시 동작구 사당동 278-50,서울특별시 동작구 사당로14길 38,126.970915485543,37.4826204166289,샌드뱅크,1128961246,샌드뱅크,"카페,디저트",55,4.56
내사랑을먹어주세요,,커피전문점/카페/다방,서울특별시 관악구 봉천동 867-10,서울특별시 관악구 관악로15길 23-16,126.950695965447,37.4795862341354,내사랑을먹어주세요,1925485117,내 사랑을 먹어주세요,"카페,디저트",213,4.31
아모하임,,커피전문점/카페/다방,서울특별시 금천구 독산동 178-29,서울특별시 금천구 독산로 279,126.902894585154,37.4717093639848,아모하임,1498806332,아모하임,"카페,디저트",24,4.66
저스트시즌,,커피전문점/카페/다방,서울특별시 도봉구 창동 650-13,서울특별시 도봉구 도봉로110다길 26,127.03355041764,37.6451393758011,저스트시즌,1014137909,저스트시즌,카페,51,4.88
FromViet,,커피전문점/카페/다방,서울특별시 강서구 염창동 282,서울특별시 강서구 공항대로75길 30,126.874506369187,37.5478507197992,FromViet,1943799113,프롬비엣,"카페,디저트",331,4.65
바빈스,커피왕십리센트라스점,커피전문점/카페/다방,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410,127.024061677709,37.5665807780953,바빈스 커피왕십리센트라스점,1057157593,바빈스커피 왕십리센트라스점,카페,145,4.39
디저트39,대치점,커피전문점/카페/다방,서울특별시 강남구 대치동 935-4,서울특별시 강남구 선릉로64길 28,127.054548390745,37.4982317866289,디저트39 대치점,1875104403,디저트39 대치점,카페,194,평점없음
cafecobh,,커피전문점/카페/다방,서울특별시 송파구 석촌동 266-13,서울특별시 송파구 가락로15길 9,127.106214193298,37.5016345187542,cafecobh,1815686381,카페코브,"카페,디저트",87,4.85
프레셔나인커피로스터스,,커피전문점/카페/다방,서울특별시 광진구 중곡동 633-5,서울특별시 광진구 동일로62길 17,127.075152295871,37.5597656628852,프레셔나인커피로스터스,1547453888,프레셔나인커피로스터스,카페,223,4.61
더벤티,개화산역점,커피전문점/카페/다방,서울특별시 강서구 방화동 904,서울특별시 강서구 양천로10길 38,126.808746916605,37.5712180008978,더벤티 개화산역점,1308007234,더벤티 개화산역점,카페,648,4.55
더런드렛,,커피전문점/카페/다방,서울특별시 관악구 신림동 686-1,서울특별시 관악구 난곡로 113,126.919590882836,37.4655288195791,더런드렛,1851637045,더런드렛,"카페,디저트",43,4.63
케이크지,,커피전문점/카페/다방,서울특별시 강동구 천호동 447-17,서울특별시 강동구 천호대로 1089,127.1330779547,37.5365975750708,케이크지,1241141471,케이크지,"카페,디저트",8,평점없음
위스위츠,,커피전문점/카페/다방,서울특별시 성동구 성수동2가 328-13,서울특별시 성동구 뚝섬로9길 16,127.056413130526,37.5396591395002,위스위츠,1431014542,위스위츠,"카페,디저트",163,평점없음
헤르츠하우스,,커피전문점/카페/다방,서울특별시 마포구 도화동 538,서울특별시 마포구 큰우물로 75,126.94630171364,37.5412598647581,헤르츠하우스,1965555870,Hertz haus,"카페,디저트",147,4.57
씨스터브레드,,커피전문점/카페/다방,서울특별시 마포구 연남동 224-51,서울특별시 마포구 동교로52길 20-4,126.927197482539,37.5635958165242,씨스터브레드,1227219807,씨스터브레드,베이커리,42,5.0
니토커피랩,,커피전문점/카페/다방,서울특별시 동작구 신대방동 364-3,서울특별시 동작구 여의대방로22길 54,126.922848904655,37.4976539614885,니토커피랩,1103586107,니토커피랩,"차,커피",18,4.7
카페,진정성논현점,커피전문점/카페/다방,서울특별시 서초구 잠원동 41-10,서울특별시 서초구 신반포로 321,127.018760652331,37.5107168823529,카페 진정성논현점,1673597106,카페진정성 논현점,카페,631,4.55
메가엠지씨커피,거여역점,커피전문점/카페/다방,서울특별시 송파구 거여동 27,서울특별시 송파구 오금로 504,127.144632399211,37.492845246431,메가엠지씨커피 거여역점,1403363685,메가커피 거여역점,카페,1253,평점없음
커피베이,방배카페거리점,커피전문점/카페/다방,서울특별시 서초구 방배동 761-7,서울특별시 서초구 방배중앙로 185,126.985609098879,37.4955604685481,커피베이 방배카페거리점,1248000891,커피베이 방배카페거리점,카페,103,4.35
벤티프레소가산대륭20차점,,커피전문점/카페/다방,서울특별시 금천구 가산동 691,서울특별시 금천구 가산디지털1로 5,126.88670016858,37.4667372744906,벤티프레소가산대륭20차점,1973528036,벤티프레소 가산대륭20차점,카페,261,3.99
워크홀커피,,커피전문점/카페/다방,서울특별시 광진구 구의동 204-46,서울특별시 광진구 광나루로46길 26,127.092360347418,37.5426620893244,워크홀커피,1200891319,워크홀커피,카페,14,4.9
파스쿠찌,천호로데오점,커피전문점/카페/다방,서울특별시 강동구 천호동 550-5,서울특별시 강동구 구천면로 212,127.128179784565,37.5403729813603,파스쿠찌 천호로데오점,1382631578,파스쿠찌 천호로데오점,카페,388,4.59
스타벅스,장위뉴타운점,커피전문점/카페/다방,서울특별시 성북구 장위동 143-38,서울특별시 성북구 장월로38길 4,127.05152740981,37.6179928706422,스타벅스 장위뉴타운점,1305852492,스타벅스 장위뉴타운점,카페,1000,4.43
달리는커피,창동역점,커피전문점/카페/다방,서울특별시 도봉구 창동 331-2,서울특별시 도봉구 노해로65길 17,127.046074019248,37.6520531230651,달리는커피 창동역점,1699111885,달리는커피 창동역점,카페,208,4.58
라온아토,홍은점,커피전문점/카페/다방,서울특별시 서대문구 홍은동 9-73,서울특별시 서대문구 포방터길 61,126.94917354536,37.5994384964595,라온아토 홍은점,1022172639,라온아토 홍은점,"카페,디저트",20,4.56
Coffeemood,,커피전문점/카페/다방,서울특별시 은평구 대조동 218-24,서울특별시 은평구 연서로24길 6,126.919477422262,37.6161007213544,Coffeemood,1415542964,커피무드,"카페,디저트",45,4.6
워더커피,,커피전문점/카페/다방,서울특별시 강북구 미아동 214-20,서울특별시 강북구 도봉로53길 16,127.02484854035,37.6268758832751,워더커피,1467876214,워더커피,"카페,디저트",318,평점없음
빽다방,용답로데오점,커피전문점/카페/다방,서울특별시 성동구 용답동 4-11,서울특별시 성동구 용답중앙15길 18,127.054239969101,37.5647810191588,빽다방 용답로데오점,1110488505,빽다방 용답로데오점,테이크아웃커피,877,4.48
더벤티,창동역점,커피전문점/카페/다방,서울특별시 도봉구 창동 3-3,서울특별시 도봉구 마들로11길 73,127.049118576506,37.6532490471955,더벤티 창동역점,1964600995,더벤티 창동역점,카페,534,4.42
투썸플레이스,용두아트리체점,커피전문점/카페/다방,서울특별시 동대문구 용두동 255-71,서울특별시 동대문구 청계천로 505,127.032711491942,37.5708328153368,투썸플레이스 용두아트리체점,1649133671,투썸플레이스 용두아트리체점,카페,267,4.36
날쌘카페,한예종점,커피전문점/카페/다방,서울특별시 성북구 석관동 337-24,서울특별시 성북구 화랑로32길 21,127.056495451321,37.6094007362542,날쌘카페 한예종점,1268858870,날쌘카페 한예종점,"카페,디저트",81,4.42
프롬커피바,서교점,커피전문점/카페/다방,서울특별시 마포구 서교동 400-20,서울특별시 마포구 독막로5길 32,126.918755891186,37.5493274484746,프롬커피바 서교점,1115325450,프롬커피바 서교점,"카페,디저트",101,4.52
뉴욕쟁이디저트,성내점,커피전문점/카페/다방,서울특별시 강동구 성내동 518-13,서울특별시 강동구 성내로15길 68,127.129767869804,37.5303018748886,뉴욕쟁이디저트 성내점,1484363035,뉴욕쟁이디저트 성내점,"카페,디저트",16,4.5
쏘리에스프레소바,,커피전문점/카페/다방,서울특별시 종로구 적선동 23,서울특별시 종로구 자하문로2길 12,126.973327183971,37.5764763907167,쏘리에스프레소바,1709787418,쏘리에스프레소바,"카페,디저트",1122,평점없음
사직로커피,,커피전문점/카페/다방,서울특별시 종로구 내자동 135-1,서울특별시 종로구 사직로 108,126.970630202659,37.5758401965248,사직로커피,1287659010,사직로 커피,"카페,디저트",97,4.62
라이크,,커피전문점/카페/다방,서울특별시 광진구 자양동 664-5,서울특별시 광진구 자양로3길 34,127.084466190408,37.5302657284019,라이크,1558342624,라이크,"카페,디저트",74,4.83
머스탱블루,,커피전문점/카페/다방,서울특별시 송파구 문정동 644-2,서울특별시 송파구 법원로11길 7,127.11938914297,37.4853521617316,머스탱블루,1790578500,머스탱블루,"카페,디저트",47,4.52
이디야커피,목동아델리체점,커피전문점/카페/다방,서울특별시 양천구 신정동 1175-28,서울특별시 양천구 중앙로43길 14,126.851320869,37.5204071233706,이디야커피 목동아델리체점,1759397606,이디야커피 목동아델리체점,카페,181,4.54
커피랩스로스터리,합정점,커피전문점/카페/다방,서울특별시 마포구 서교동 394-19,서울특별시 마포구 양화로6길 27,126.915657423703,37.5491638778337,커피랩스로스터리 합정점,1478723287,커피랩스로스터리 합정점,브런치,265,4.47
해피캔디쿠키,,커피전문점/카페/다방,서울특별시 성동구 성수동2가 345-9,서울특별시 성동구 성덕정길 75,127.051759321431,37.5381171060968,해피캔디쿠키,1211964877,해피캔디쿠키,"카페,디저트",289,4.64
슈퍼커피,상리단점,커피전문점/카페/다방,서울특별시 강동구 상일동 297-6,서울특별시 강동구 천호대로219다길 7-18,127.171896537369,37.5482024625288,슈퍼커피 상리단점,1027886630,슈퍼커피 상리단점,카페,14,4.6
카페성산,,커피전문점/카페/다방,서울특별시 마포구 성산동 258-4,서울특별시 마포구 월드컵로28길 13,126.907863095796,37.5598143913878,카페성산,1411216880,카페성산,"카페,디저트",24,4.58
레모니아,,커피전문점/카페/다방,서울특별시 광진구 광장동 280-3,서울특별시 광진구 광장로 75-1,127.105561086052,37.5478267371015,레모니아,1758381596,레모니아,"카페,디저트",43,평점없음
빈홀릭,,커피전문점/카페/다방,서울특별시 강북구 수유동 443-2,서울특별시 강북구 인수봉로56길 24-2,127.01417599037,37.6363742013464,빈홀릭,1619308990,빈홀릭,"카페,디저트",28,4.78
홍콩다방,서울스퀘어점,커피전문점/카페/다방,서울특별시 중구 남대문로5가 541,서울특별시 중구 한강대로 416,126.973739611968,37.5554947274348,홍콩다방 서울스퀘어점,1855638214,홍콩다방 서울스퀘어점,"카페,디저트",298,4.54
맥반석커피,,커피전문점/카페/다방,서울특별시 강서구 염창동 310,서울특별시 강서구 공항대로 593,126.871514855237,37.5481104977522,맥반석커피,1673691683,맥반석커피&샐러드,"카페,디저트",26,평점없음
달다곰이,상봉점,커피전문점/카페/다방,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로 353,127.091605360196,37.5983230687909,달다곰이 상봉점,1485043874,달다곰이 엔터식스상봉점,"카페,디저트",206,4.9
컴포즈커피,신정네거리점,커피전문점/카페/다방,서울특별시 양천구 신정동 1175-28,서울특별시 양천구 중앙로43길 14,126.851320869,37.5204071233706,컴포즈커피 신정네거리점,1630838442,컴포즈커피 신정네거리점,카페,442,4.48
바빌,,커피전문점/카페/다방,서울특별시 강동구 천호동 47-22,서울특별시 강동구 양재대로125길 47,127.139661533725,37.5446380903792,바빌,1912479816,바빌,"카페,디저트",35,4.67
반달커피,마곡점,커피전문점/카페/다방,서울특별시 강서구 마곡동 799-3,서울특별시 강서구 공항대로 194,126.829020608118,37.5589686158364,반달커피 마곡점,1566367914,반달커피 서울마곡점,카페,122,4.65
헤세드까페,,커피전문점/카페/다방,서울특별시 영등포구 양평동3가 78-19,서울특별시 영등포구 선유동2로 15-1,126.895016880931,37.5306634024232,헤세드까페,1311713492,헤세드까페,"카페,디저트",51,4.45
밀로우,,커피전문점/카페/다방,서울특별시 영등포구 여의도동 28-3,서울특별시 영등포구 여의대로 8,126.91856230178,37.5212041665595,밀로우,1115426283,밀로우,카페,19,4.43
모랩스튜디오,,커피전문점/카페/다방,서울특별시 마포구 서교동 476-25,서울특별시 마포구 월드컵로10길 9,126.912216357452,37.5546646033837,모랩스튜디오,1388403709,MoLab,"카페,디저트",64,4.64
카페무수,,커피전문점/카페/다방,서울특별시 양천구 신정동 968-12,서울특별시 양천구 중앙로46길 21,126.854481040589,37.5223660399255,카페무수,1741087995,카페 무수,"카페,디저트",37,4.9
이디야커피,장한평군자초교점,커피전문점/카페/다방,서울특별시 동대문구 장안동 408-13,서울특별시 동대문구 한천로2길 53,127.061395678194,37.5628287896949,이디야커피 장한평군자초교점,1105125620,이디야커피 장한평군자초교점,카페,417,4.44
리틀하우스,,커피전문점/카페/다방,서울특별시 성북구 동선동1가 85-150,서울특별시 성북구 동소문로24길 45,127.018751989796,37.5916578288108,리틀하우스,1448608164,리틀하우스,카페,73,4.72
돌체돌체,,커피전문점/카페/다방,서울특별시 성동구 성수동2가 320-1,서울특별시 성동구 성수이로 75,127.055838112346,37.5421864958219,돌체돌체,1122725740,돌체돌체,"카페,디저트",183,4.36
더150무인카페마곡보타닉,3점,커피전문점/카페/다방,서울특별시 강서구 마곡동 771-3,서울특별시 강서구 마곡중앙6로 11,126.828640035331,37.5608660153818,더150무인카페마곡보타닉 3점,1685297988,더150 무인카페 마곡보타닉3점,"카페,디저트",-1,평점없음
오카페,,커피전문점/카페/다방,서울특별시 도봉구 방학동 698-21,서울특별시 도봉구 도봉로145길 78,127.038249653049,37.6647301835691,오카페,1105871905,오카페,"카페,디저트",129,4.4
피렌젤로,,커피전문점/카페/다방,서울특별시 중구 황학동 2545,서울특별시 중구 청계천로 400,127.021448203321,37.5708030625306,피렌젤로,1207572420,피렌젤로,"카페,디저트",35,평점없음
포츠커피,,커피전문점/카페/다방,서울특별시 중랑구 상봉동 201,서울특별시 중랑구 상봉중앙로1길 20,127.087518692721,37.5991295151956,포츠커피,1080412290,POTZ COFFEEBAR,"카페,디저트",100,4.92
은평다방,,커피전문점/카페/다방,서울특별시 은평구 응암동 98-6,서울특별시 은평구 은평로12길 6,126.925060305851,37.6004557464171,은평다방,1338397785,은평다방,"카페,디저트",35,4.55
비커피,,커피전문점/카페/다방,서울특별시 강북구 미아동 460-116,서울특별시 강북구 도봉로15길 11,127.029109221784,37.6163418571736,비커피,1332242859,비 커피,"카페,디저트",182,4.55
Whaleincoffee,,커피전문점/카페/다방,서울특별시 관악구 봉천동 1642-30,서울특별시 관악구 인헌길 45,126.966846912204,37.4734482229665,Whaleincoffee,1286997376,whale in coffee,"카페,디저트",77,4.61
스코마일,,커피전문점/카페/다방,서울특별시 양천구 신정동 86-30,서울특별시 양천구 신목로 83,126.874109967321,37.5222844883915,스코마일,1891491884,스코마일,"카페,디저트",157,4.62
마랑카페,,커피전문점/카페/다방,서울특별시 광진구 구의동 16-18,서울특별시 광진구 영화사로 77,127.094557619331,37.5546629509472,마랑카페,1131551363,마랑카페,"카페,디저트",21,4.93
커스텀커피,마곡점,커피전문점/카페/다방,서울특별시 강서구 마곡동 796-6,서울특별시 강서구 마곡중앙6로 65,126.834702542506,37.560412423756,커스텀커피 마곡점,1891512500,커스텀커피 마곡점,카페,595,4.47
루흔카페,,커피전문점/카페/다방,서울특별시 관악구 신림동 514-24,서울특별시 관악구 난곡로72길 10,126.914398154272,37.4853493829858,루흔카페,1277028656,루흔카페,"카페,디저트",115,4.75
서양콩차,,커피전문점/카페/다방,서울특별시 강서구 내발산동 657,서울특별시 강서구 강서로 348,126.838059510113,37.5570666421754,서양콩차,1379044888,서양콩차 발산역점,카페,136,4.63
아롬오네뜨,,커피전문점/카페/다방,서울특별시 중랑구 중화동 322-69,서울특별시 중랑구 중랑역로3길 46,127.073950209523,37.5946898124035,아롬오네뜨,1357934769,아롬오네뜨,"카페,디저트",44,4.97
마이크로,,커피전문점/카페/다방,서울특별시 마포구 서교동 468-15,서울특별시 마포구 동교로15길 34,126.914061176781,37.556222361312,마이크로,1962539260,마이크로,"카페,디저트",113,4.7
메가엠지씨커피가좌역점,,커피전문점/카페/다방,서울특별시 서대문구 남가좌동 290-100,서울특별시 서대문구 수색로 34,126.91491996926,37.56958362909,메가엠지씨커피가좌역점,1149585780,메가엠지씨커피 가좌역점,카페,27,4.5
더벤티,공릉점,커피전문점/카페/다방,서울특별시 노원구 공릉동 208-5,서울특별시 노원구 공릉로 198,127.078585575242,37.6274248944408,더벤티 공릉점,1050079789,더벤티 공릉점,카페,881,4.33
메머드,포스코센터점,커피전문점/카페/다방,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길 11,127.056164781276,37.5045881509052,메머드 포스코센터점,1884898751,매머드익스프레스 포스코센터점,카페,214,4.6
위넌스터디카페,강남구청역점,커피전문점/카페/다방,서울특별시 강남구 삼성동 8-5,서울특별시 강남구 학동로56길 26,127.042657021327,37.5154723133585,위넌스터디카페 강남구청역점,1079315446,위넌스터디카페 강남구청역점,장소대여,60,4.22
컴포즈커피,신길점,커피전문점/카페/다방,서울특별시 영등포구 신길동 2363,서울특별시 영등포구 신풍로 93,126.91662523454,37.5002551355821,컴포즈커피 신길점,1713451148,컴포즈커피 신길점,카페,421,4.66
제네랄드링크샵,,커피전문점/카페/다방,서울특별시 종로구 청진동 246,서울특별시 종로구 종로3길 17,126.978892919429,37.5709832679583,제네랄드링크샵,1866582239,제네랄드링크샵 광화문D타워점,"카페,디저트",322,4.43
함플레이스,,커피전문점/카페/다방,서울특별시 강남구 논현동 10-26,서울특별시 강남구 도산대로16길 13-16,127.026070385964,37.5174722020069,함플레이스,1200662950,함플레이스,"카페,디저트",14,평점없음
빽다방,먹골역점,커피전문점/카페/다방,서울특별시 중랑구 묵동 174-4,서울특별시 중랑구 공릉로2길 7,127.078252052279,37.6122307486864,빽다방 먹골역점,1156567356,빽다방 먹골역점,테이크아웃커피,403,평점없음
컴포즈커피,명동이화점,커피전문점/카페/다방,서울특별시 중구 충무로2가 60-3,서울특별시 중구 삼일대로 299,126.988450142251,37.5615595530993,컴포즈커피 명동이화점,1437890511,컴포즈커피 명동이화점,카페,529,4.47
투썸플레이스,숙대입구역점,커피전문점/카페/다방,서울특별시 용산구 남영동 62-9,서울특별시 용산구 한강대로 280-1,126.97280846353,37.5433495727711,투썸플레이스 숙대입구역점,1545221892,투썸플레이스 숙대입구역점,카페,574,4.4
커피데이즈,목동역점,커피전문점/카페/다방,서울특별시 양천구 목동 925,서울특별시 양천구 목동로 186,126.866372852089,37.5252199455594,커피데이즈 목동역점,1178899585,커피데이즈 목동역점,카페,273,4.46
카몽,서초역점,커피전문점/카페/다방,서울특별시 서초구 서초동 1552-2,서울특별시 서초구 서초대로42길 17,127.008917786891,37.4911989815061,카몽 서초역점,35075023,카몽,"카페,디저트",1016,4.6
셀렉토커피,사당남현점,커피전문점/카페/다방,서울특별시 관악구 남현동 1058-6,서울특별시 관악구 남현길 7,126.977687296388,37.4760564569005,셀렉토커피 사당남현점,1928752342,셀렉토커피 사당남현점,카페,149,4.67
컴포즈커피,개포동점,커피전문점/카페/다방,서울특별시 강남구 개포동 186-13,서울특별시 강남구 개포로 504,127.06717081886,37.4890422208375,컴포즈커피 개포동점,1454857555,컴포즈커피 개포동점,카페,487,4.48
커스텀커피,강동상일점,커피전문점/카페/다방,서울특별시 강동구 상일동 520,서울특별시 강동구 고덕로 380,127.16811526511,37.5564746103375,커스텀커피 강동상일점,1548494608,커스텀커피 강동상일점,카페,267,4.82
카페,천국중구하센호텔점,커피전문점/카페/다방,서울특별시 중구 예장동 1-43,서울특별시 중구 필동로8길 77,126.993204221959,37.5565002834118,카페 천국중구하센호텔점,1039714728,카페천국 중구하센호텔점,"카페,디저트",29,4.36
곤트란쉐리에,금천구청역점,커피전문점/카페/다방,서울특별시 금천구 시흥동 1031,서울특별시 금천구 시흥대로73길 67,126.895710518988,37.4559281210209,곤트란쉐리에 금천구청역점,1535708750,곤트란쉐리에 금천구청역,"카페,디저트",570,4.4
디토커피,,커피전문점/카페/다방,서울특별시 마포구 염리동 154-8,서울특별시 마포구 백범로 127,126.94543521842,37.5465412482757,디토커피,1975358697,디토커피,카페,180,4.57
인타운커피,,커피전문점/카페/다방,서울특별시 강남구 논현동 4-12,서울특별시 강남구 논현로149길 76,127.022519646314,37.5165057752684,인타운커피,1364872448,인타운커피,"카페,디저트",68,4.87
달콤한가,,커피전문점/카페/다방,서울특별시 마포구 용강동 149-17,서울특별시 마포구 대흥로4길 45,126.939474472641,37.541532130504,달콤한가,1877059856,달콤한가,"카페,디저트",66,4.93
메가엠지씨커피,수유사거리점,커피전문점/카페/다방,서울특별시 강북구 수유동 95-2,서울특별시 강북구 도봉로 289,127.023030872137,37.6341862621575,메가엠지씨커피 수유사거리점,1706583935,메가엠지씨커피 수유사거리점,카페,1155,4.47
카페,프롬유니,커피전문점/카페/다방,서울특별시 은평구 역촌동 14-73,서울특별시 은평구 역말로 84-9,126.920040950296,37.6068973492635,카페 프롬유니,1914055553,카페 프롬유니,"카페,디저트",56,평점없음
온리밋,,커피전문점/카페/다방,서울특별시 송파구 방이동 202-4,서울특별시 송파구 양재대로71길 19-13,127.124424297915,37.5102498745908,온리밋,1729715612,온리밋,"카페,디저트",83,4.87
커넥트91CONNECT91,,커피전문점/카페/다방,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길 25,127.116216595299,37.4849410153847,커넥트91CONNECT91,1965566154,커넥트91,"카페,디저트",25,평점없음
디저트스토머치,,커피전문점/카페/다방,서울특별시 서대문구 연희동 192-22,서울특별시 서대문구 연희맛로 3-4,126.928293621797,37.5660926370183,디저트스토머치,1900815513,디저트스토머치,"카페,디저트",154,4.75
클레르연남,,커피전문점/카페/다방,서울특별시 마포구 연남동 383-80,서울특별시 마포구 동교로46길 42-8,126.926655385424,37.5619329789509,클레르연남,1317099225,클레르연남,"카페,디저트",74,4.81
시그널로스터스,,커피전문점/카페/다방,서울특별시 동대문구 용두동 39-74,서울특별시 동대문구 천호대로31길 71,127.041625431953,37.5766361624299,시그널로스터스,1490855331,시그널커피로스터스,카페,166,4.24
컴포즈커피,쌍문역점,커피전문점/카페/다방,서울특별시 도봉구 창동 659-3,서울특별시 도봉구 도봉로 488,127.035245766201,37.6489826443199,컴포즈커피 쌍문역점,1537435048,컴포즈커피 쌍문역점,카페,682,4.61
에슬로우커피,GS타워점,커피전문점/카페/다방,서울특별시 강남구 역삼동 678,서울특별시 강남구 테헤란로27길 18,127.037947229197,37.5025669900633,에슬로우커피 GS타워점,1770889295,에슬로우 GS타워점,카페,119,4.42
하우,명동역점,커피전문점/카페/다방,서울특별시 중구 충무로2가 109-2,서울특별시 중구 퇴계로 124,126.985358426881,37.5608482302242,하우 명동역점,1643095960,하우 명동역점,"카페,디저트",8,평점없음
MTL한남,,커피전문점/카페/다방,서울특별시 용산구 한남동 743-8,서울특별시 용산구 이태원로49길 24,126.999043173573,37.5371233805831,MTL한남,36648938,mtl 한남,"카페,디저트",462,4.5
헤브번,,커피전문점/카페/다방,서울특별시 영등포구 도림동 821,서울특별시 영등포구 도영로 66,126.900135208244,37.5103296050789,헤브번,1463884905,헤브번,"카페,디저트",55,4.79
"오,루네",,커피전문점/카페/다방,서울특별시 관악구 봉천동 1719-2,서울특별시 관악구 은천로 149,126.952023379874,37.4865451259792,"오,루네",1693493166,오루네,"카페,디저트",84,평점없음
NewYorkCoffee,,커피전문점/카페/다방,서울특별시 동작구 신대방동 644-7,서울특별시 동작구 신대방2길 10,126.913094056342,37.4879504328657,NewYorkCoffee,1192575823,NEW YORK COFFEE,"카페,디저트",9,평점없음
커피기업,서소문점,커피전문점/카페/다방,서울특별시 중구 서소문동 52-1,서울특별시 중구 서소문로11길 14,126.973040977615,37.5635169379733,커피기업 서소문점,1280457052,커피기업 서소문점,카페,751,4.46
두둥실카페&디저트,,커피전문점/카페/다방,서울특별시 광진구 구의동 31-24,서울특별시 광진구 자양로 310,127.09326571618,37.5529320288631,두둥실카페&디저트,1112821535,두둥실 Coffee & dessert,카페,20,4.06
청계산커피에코,,커피전문점/카페/다방,서울특별시 서초구 원지동 384-1,서울특별시 서초구 청계산로 233,127.057853705241,37.4448522956473,청계산커피에코,1938434770,청계산커피에코,"카페,디저트",133,4.54
커피340,,커피전문점/카페/다방,서울특별시 광진구 광장동 340-19,서울특별시 광진구 아차산로78가길 52,127.108047351185,37.5481158601638,커피340,1704651282,커피340,카페,26,4.83
디저트39,거여역점,커피전문점/카페/다방,서울특별시 송파구 거여동 36-4,서울특별시 송파구 오금로 519,127.146506805418,37.4930930794511,디저트39 거여역점,1760597782,디저트39 거여역점,카페,250,평점없음
"고로,커피",,커피전문점/카페/다방,서울특별시 마포구 성산동 134-2,서울특별시 마포구 성암로 28,126.913284942865,37.5691451021671,"고로,커피",1339944983,"고로, 커피",카페,98,4.83
블랙비치,,커피전문점/카페/다방,서울특별시 중구 신당동 340-67,서울특별시 중구 다산로18길 8,127.012281775948,37.5568596529009,블랙비치,1708180031,블랙비치,"카페,디저트",40,4.8
카페,아일리시,커피전문점/카페/다방,서울특별시 광진구 중곡동 38-2,서울특별시 광진구 용마산로21길 64,127.08484742038,37.5620217504509,카페 아일리시,1642093214,커피아일리시,"카페,디저트",34,4.93
더벤티,중계은행사거리점,커피전문점/카페/다방,서울특별시 노원구 중계동 366-6,서울특별시 노원구 한글비석로 264,127.077317942595,37.6511483136697,더벤티 중계은행사거리점,1001694596,더벤티 중계은행사거리점,카페,689,4.34
LIKEBAKESHOP,,커피전문점/카페/다방,서울특별시 관악구 신림동 598-166,서울특별시 관악구 법원단지5나길 2,126.919444059961,37.4749434634391,LIKEBAKESHOP,1696338156,라이크베이크샵,베이커리,120,4.82
빽다방,가오리역점,커피전문점/카페/다방,서울특별시 강북구 수유동 339-6,서울특별시 강북구 삼양로 433,127.016274888379,37.6421763543673,빽다방 가오리역점,1892689937,빽다방 가오리역점,테이크아웃커피,757,4.46
소쿠리커피,,커피전문점/카페/다방,서울특별시 마포구 망원동 421-4,서울특별시 마포구 월드컵로25길 89,126.902827974419,37.5573889684607,소쿠리커피,1025140690,소쿠리커피,카페,21,4.96
